pwsid,pws_name
TX0130002,TDCJ CHASE FIELD
TX0200011,CITY OF DANBURY
TX0350001,DIMMITT MUNICIPAL WATER SYSTEM
TX0370020,GALLATIN WSC
TX1020026,GUM SPRINGS WSC 1
TX1130004,TDCJ EASTHAM UNIT
TX1130010,HOUSTON COUNTY WCID 1
TX1150007,HUDSPETH COUNTY WCID 1
TX1230001,CITY OF BEAUMONT WATER UTILITY DEPT
TN0000455,MIDDLETON WATER DEPT
TN0000522,OAK RIDGE DEPT OF PUBLIC WORKS
TX1250039,LOMA LINDA WATER SUPPLY
TX1330092,BUMBLEBEE HILLS
TX1360003,FORT CLARK SPRINGS MUD
TX1390002,CITY OF PARIS
TX1400006,CITY OF AMHERST
TX1460154,THE RANCH SUBDIVISION
TX1520106,COX ADDITION WATER SYSTEM
TX1530004,CITY OF NEW HOME
TX1550004,CITY OF MCGREGOR
TX1650084,WARREN ROAD SUBDIVISION WATER SUPPLY
TX1690006,CITY OF SAINT JO
TX1700131,ALLENWOOD SUBDIVISION
TX1700150,MINK BRANCH VALLEY
TX1700307,DEER RIDGE SUBDIVISION
TX1780012,CITY OF DRISCOLL
TX1810170,TIMER WATER SYSTEM
TX1810178,CAPRI AND GALL STREETS
TX1820069,LAKE PALO PINTO AREA WSC
TX2050063,SEABOARD WSC
TX2100008,FIVE WAY WSC
TX2210022,STEAMBOAT MOUNTAIN WSC
TX2380003,CITY OF GRANDFALLS
TX2440005,RRA HINDS WILDCAT WATER SYSTEM
TX2520003,CITY OF OLNEY
UTAH04020,PRICE RIVER WID
UTAH18050,BOUNDARY SPRING WATER CO
WA5332980,SHERMAN HILL
WA5366750,PE ELL TOWN OF
AR0000346,AUSTIN WATERWORKS
AR0000606,WATALULA WATER ASS0CIATION
AR0000471,LIBERTY WOODSON HENSLEY
AR0000524,HARDY WATERWORKS
AR0000529,WILLIFORD WATERWORKS
AR0000575,SPRINGDALE WATER UTILITIES
AR0000589,MC RAE WATERWORKS
AR0001178,BAXTER MARION REGIONAL WATER ASSOCIATION
CA3610021,FALLSVALE SERVICE COMPANY
WI2300619,TWIN LAKES COMPLEX
FL1660290,"FREEPORT, CITY OF"
FL1660524,"PAXTON, CITY OF"
CA4200837,RANCHO YNECITA
CA1500481,RIVERNOOK CAMPGROUND
AK2224159,ALEUTIAN ESTATES #1
CA1910054,LA CANADA IRRIGATION DIST.
AK2340191,WALES WATER SYSTEM
CA2701063,RIVER RD WS #25
AZ0410175,ORO VALLEY WATER COUNTRYSIDE
CA0400003,HARTLEY MUTUAL WATER SYSTEM
CA1510802,KERN VALLEY STATE PRISON
MS0040027,SPRINGDALE YOUTH CNT HWY 19-N
MS0070003,CITY OF BRUCE
MS0140011,RENA LARA WATER ASSOCIATION
MS0130019,GOLDEN TRIANGLE W/A #2
MS0140012,MOORE BAYOU WATER ASSOCIATION
MS0160006,TOWN OF SEMINARY
MS0250003,CITY OF CLINTON
MS0290002,DORSEY WATER ASSOCIATION
MS0390007,CROOKED CREEK W/A - NORTH
MS0410032,MOOREVILLE-RICHMOND W/A #2
MS0500007,CENTRAL W/A-NORTH PEARL RIVER
MS0530002,BLACK JACK WATER ASSN #1
MS0620002,CITY OF FOREST
NC0363554,CAMERON BOYS CAMP
MS0680011,TOWN OF SUMNER
MS0730002,BLUE SPRINGS W/A
MT0000216,FORT BENTON  CITY OF
MT0000250,HINSDALE WATER DEPARTMENT
MT0000326,SCOBEY  CITY OF
MT0000340,SWEETGRASS WATER USERS ASSN
MT0000347,WATER SERVICE INC  TROUT CREEK
MT0003261,GRINELL ESTATES HOA
MT0004514,EAST VALLEY ESTATES
NC0111015,WOODFIN SANITARY WATER AND SEWER
NY0600364,FREDONIA VILLAGE
NC0382050,SAMPSON CO WTR DIST I-CLINTON
MT0000596,BEACON TRAILER COURT  HELENA
MT0000840,FOREST INN LOUNGE AND APARTMENTS
NC0309010,"ELIZABETHTOWN, TOWN OF"
CT1490021,ARROW POINT WATER CO
MT0001921,MOUNTAIN VIEW MB HM PK
NC0112010,"VALDESE, TOWN OF"
NC0112060,ICARD TOWNSHIP WATER CORP
NC0112075,BURKE CO. WATER-SOUTH
NC0150175,CEDAR HILL
NC0150176,SPRING FOREST S/D
NE3120041,"AMHERST, VILLAGE OF"
NC0188127,SAPPHIRE LAKES DEVELOPMENT
NC0195108,CHAPEL HILL S/D
NC0195122,POWDER HORN MOUNTAIN
NH0171010,BATH VILLAGE WATER WORKS
NH1172020,RUNNELLS LANDING
NH1212130,EAGLE BROOK
NH1351010,LINCOLN WATER WORKS
NH1921020,MERIDEN VILLAGE WATER DIST
NH2312020,MOUNTAIN VIEW ESTATES
NC0442035,"HOBGOOD, TOWN OF"
NC0469020,ORIENTAL WATER SYSTEM
NC1050057,BEAR LAKE RESERVE 1B
NC5083005,SCOTLAND CO WATER - GILLIS HILL
NV0000240,STOREY COUNTY WATER DISTRICT
NV0004021,SILVER KNOLLS MUTUAL WATER COMPANY
NH2561010,WOLFEBORO WATER AND SEWER
NJ1427017,NJ AMERICAN WATER - ITC
NJ1505003,SHORE WATER COMPANY
OH6705112,HOMESTEAD MANOR MHP
TX0790085,TDCJ JESTER 1 UNIT
OH3801512,WALNUT CREEK WATER CO.
OH5200514,MEDINA CITY PWS
NC0111171,JOHNSON-SILER MHP
NY1700022,NORTHAMPTON (T) WATER DISTRICT
PR0003633,PEDREGAL
PR0005356,GUZMAN ARRIBA
NH2401030,N WALPOLE VILLAGE DIST/HIGH
TX0860104,STONEWALL WCID
TX0920019,ELDERVILLE WSC
TX0930014,SHIRO WATER SYSTEM
TX0940094,SCHERTZ SEGUIN LOCAL GOVERNMENT CORPORAT
CA1610009,KETTLEMAN CITY CSD
AR0000187,WILMAR WATERWORKS
AR0000215,SHERIDAN WATERWORKS
AR0000063,LEAD HILL WATERWORKS
AR0000168,KELSO-ROHWER WATER ASSOCIATION
CA4200618,MIDLAND SCHOOL
CA5000010,TID/ LA GRANGE WATER SYSTEM
CA1502056,CLARK STREET COMMUNITY WELL
CA1900809,LANDALE MUTUAL WATER COMPANY
CA2701956,PIONEER PLACE MWS
CA3610029,MONTE VISTA CWD
CA3610109,SHEEP CREEK WATER COMPANY
CA5000095,SUNRISE VILLAGE MHP
CA5400792,WOODVILLE FARM LABOR CENTER
WI6030143,HAUGEN WATERWORKS
CT0860171,"OAKRIDGE GARDENS, LLC"
FL6292787,CRYSTAL-KAY MOBILE HOME PARK
FL1320143,COTTONDALE WATER SYSTEM
FL6290116,WINDEMERE UTILITY
FL6291524,RIVIERA MHP
ID1280057,PRAIRIE SCHOONER ESTATES
ID2180027,PIERCE CITY OF
FL6295491,PLEASANT GROVE ASSEMBLY OF GOD
FL6530692,GRENELEFE RESORT UTILITY INC
IL1614260,COAL VALLEY
IL1450100,DUQUOIN
KY0040020,BARLOW WATER SYSTEM
KY0060022,BATH COUNTY WATER DISTRICT
KY0360152,FRANCIS WATER COMPANY
KY1130422,STURGIS WATER WORKS
IL0450400,VERMILION
IL0775200,MURDALE PWD
MA1326000,WEST STOCKBRIDGE WATER DEPT
KS2010315,LEAVENWORTH CO RWD 10
KS2010319,LEAVENWORTH CO RWD 2
MI0040121,TIMBERLY VILLAGE MHP
MA4240008,CRANBERRY KNOLL
ME0090378,CORINTHIAN MANOR
ME0091140,MOUNT DESERT WATER DIST NORTH
ME0092120,STONINGTON MANOR
OR4101289,COVE ORCHARD WATER ASSOCIATION
OR4105258,SUNSET HILLS DOMESTIC WATER ASSOCIATION
PA2590049,HAMILTON TWP MUN AUTH
PA2640044,HAMLIN WATER COMPANY
OR4100612,PARKDALE WATER COMPANY INC
OR4105734,FORTUNE BRANCH MOBILE VILLAGE
OR4106155,MANZANITA HILLS SUBDIVISION
PA5030022,COWANSHANNOCK M A SAGAMORE SYS
PA1090153,PEDDLERS VILLAGE
PA6610040,WOODLAND HEIGHTS DIST
PA7010002,BENDERSVILLE MUNI AUTH
PA2570004,LAPORTE BORO MUN WATER SYSTEM
SC0320002,ALLENDALE INDUSTRIAL PARK (SC0320002)
PA3060053,OLEY TWP MUNI AUTH
PA3060064,TEEN CHALLENGE TRNG CTR
PA3130035,SPRINGDALE GARDENS
OR4100708,ROCKAWAY BEACH WTR DIST
TN0000219,EASTSIDE UTILITY DISTRICT
TN0000322,CARYVILLE-JACKSBORO UTILITIES COMMISSION
TN0000422,MCLEMORESVILLE WATER DEPT
PA5100018,SANDY HILL ESTATES
PA6250038,OLD ORCHARD SUBDIVISION
TN0008258,METRO LYNCHBURG/MOORE COUNTY UT DEPT #2
PA7010052,PINE RUN INC
TX0170010,BORDEN COUNTY WATER SYSTEM
TX0190008,CITY OF REDWATER
TX0190093,CITY OF LEARY
PA7360007,CHRISTIANA MUNI WATER AUTH
TX0340002,CITY OF AVINGER
TX0370055,ALTO RURAL WSC CENTRAL HIGH PLANT
OR4100077,STAR SATELLITE IMPROV DIST
MI0040332,MANISTEE FOREST PINES ESTATES
PA7670086,RED LION MUNICIPAL AUTHORITY
PA7670119,NEWBERRY EST
TX0930006,GRASSY CREEK MOBILE HOME PARK
TX0930016,ROANS PRAIRIE
TX1012174,CEDAR BAYOU ESTATES
PA3390045,ALBURTIS BOROUGH AUTHORITY
TX2010012,CRYSTAL FARMS WSC
TX2030007,SAN AUGUSTINE RURAL WSC
TX2030014,SUTTON HILLS ESTATES
TX2290002,CHESTER WSC
TX2470018,HICKORY HILL WATER
TX0140161,CENTRAL TEXAS WSC
TX0250013,CITY OF BLANKET
TX0460235,SJWTX NORTH POINT SUBDIVISION
TX0570015,CITY OF RICHARDSON
TX0620004,CITY OF YORKTOWN
VA2125065,NCSA - GLADSTONE
TX0810029,WILLOWCREEK FARMS
TX0930033,TDCJ LUTHER UNITS
TX1010112,CEDAR BAYOU PARK
TX1011433,VAN MANOR MOBILE HOME PARK
TX1012795,VILLAGE OF NEW KENTUCKY
SC2220007,GCWSD RED HILL (2220007)
TX1070240,BETHEL ASH WSC LOWE PLANT
TX1070242,BETHEL ASH WSC MURPHY PLANT
SC4110001,SALUDA CPW (4110001)
TX1270005,ERICKSDAHL WSC
TX1300001,CITY OF BOERNE
SD4600062,ALEXANDRIA
SD4600338,UTICA
TX1520158,MILLER MOBILE HOME PARK
TX1550026,ELM CREEK WSC
SD4602311,CANYON SPRINGS PRESERVE HOA
TX1700629,WESTERN HILLS CRYSTAL SPRINGS WATER
TX1750019,RICE WSC
TX1750031,RETREAT WATER SYSTEM
TX2120001,CITY OF ARP
TX2120003,CITY OF TROUP
TX2120004,CITY OF TYLER
TX2130031,OAK RIVER RANCH
TX2380002,CITY OF WICKETT
TX2410009,H & L NEW GULF
TX1013375,HARRIS COUNTY MUD 282
TX1110011,CITY OF LIPAN
TX1120015,MARTIN SPRINGS WSC
TX1150005,FORT HANCOCK WCID
TX1160002,CITY OF CELESTE
TX1160031,JACOBIA WSC
TX1170012,TCW SUPPLY
TX1170022,GRACED LAND EAST
TX1200013,CITY OF LA WARD
TX1410002,LOMETA REGIONAL WATER SYSTEM
TX1460086,PETERSON PLACE SUBDIVISION WATER SYSTEM
TX1510001,LOVING COUNTY WATER SYSTEM
TX1520039,PEACEFUL LANE VILLAGE
TX1520062,PLOTT ACRES
TX1690005,RRA RINGGOLD
TX1810103,SUGAR PINES MHP
TX1810127,PARKVIEW WATER SUPPLY
TX1830001,CITY OF CARTHAGE
TX1840001,CITY OF ALEDO
TX1870045,LAKE LIVINGSTON PUTNAMS LANDING
WA5316020,CRESCENT WATER ASSN
WA5336754,BAYWOOD VILLAGE MOBILE HOME PARK
WA5381080,SNOQUALMIE WATER
WY5601397,GREATER SMOOT W&S DISTRICT
AK2226021,MAJESTIC HILLS SUBDIVISION
AR0000294,BRADLEY WATERWORKS
AR0000318,STAR CITY WATERWORKS
AR0000635,FORDYCE RURAL WATER ASSOC
AR0000678,S P G WATER ASSOCIATION
WY5600258,BALD MOUNTAIN TRAILER COURT
FL1664019,NORTH BAY WATER SYSTEM
FL1670721,"WAUSAU, TOWN OF"
FL2610109,BRANFORD WTP
GA0770004,TURIN
FL3594230,MIDWAY-CANAAN WATER ASSOCIATION (CONSEC)
GA1050012,HEARDMONT NURSING HOME
GA1850216,SPORTSMANS COVE SUBDIVISION
IL1030550,WEST BROOKLYN
IL1115700,UTL INC-WHISPERING HILLS WATER COMPANY
IL1170200,CHESTERFIELD
ID1280177,SPIRIT LAKE CITY OF
ID1280287,FLYING W RANCH
ID3370007,BRUNEAU WATER AND SEWER DIST
ID5270006,EDEN CITY OF
ID7410033,TETON SPRINGS WATER AND SEWER COMPANY
IL1730150,HERRICK
CA5510016,"SIERRA PARK WATER COMPANY, INC."
CA5610029,VINEYARD AVENUE ACRES MWC
ID1090126,RIVER TERRACE MOBILE HOME PARK
ID1090224,MEADOW WOOD WATER SYSTEM
ID1110028,THREE MILE WATER DIST
ID3140042,EAST LIZARD BUTTE WATER CORP
ID5070097,STARWEATHER ESTATES
FL2161212,N.A.S. JACKSONVILLE
KS2012501,MONTGOMERY CO RWD 4
KY1130433,UNION COUNTY WATER DISTRICT
KY0720933,LYON COUNTY WATER DISTRICT
ME0004628,MACHIAS TRAILER PARK
MI0004397,"MILLERSBURG, VILLAGE OF"
MS0060014,TOWN OF PACE
MS0060050,BOYLE-SKENE W/A #2
MS0070019,TOWN OF VARDAMAN
MS0120007,CITY OF QUITMAN
MS0140008,TOWN OF JONESTOWN
MS0170001,BELMONT WATER ASSOCIATION
MS0310005,TOWN OF HEIDELBERG
MS0530008,DOUBLE SPRINGS WATER ASSN...
MS0530023,TRIMCANE WATER ASSOCIATION
MS0260001,ACONA WATER ASSOCIATION #1
TN0000736,WAYNESBORO WATER SYSTEM
TN0000743,WEST WILSON UTILITY DISTRICT
MS0410012,TOWN OF SALTILLO
MS0450016,WEST MADISON UTL DIST
MS0660003,MS GULF COAST COMMUNITY COLLEGE
MS0670015,SO. SUNFLOWER W/A-INVERNESS
MS0710022,SHORT-COLEMAN PARK WATER ASSN #2
MT0000467,BONNER HOUSING PWS SYSTEM
MT0000578,RAMSAY WATER AND SEWER DISTRICT
TX0180001,CITY OF CLIFTON
TX0180003,CITY OF VALLEY MILLS
MT0001923,GREENACRES COUNTY WATER AND SEWER DIST
MT0002395,ROY WATER AND SEWER DISTRICT
MT0004933,PETERS - PRISKE APARTMENTS MISSOULA
NC0136148,HOLLY ACRES
TX1050035,SIGNAL HILL WATER SYSTEM 24
TX1050120,WIMBERLEY OAKS WSC
TX1070003,CITY OF BROWNSBORO
TX1070004,CITY OF TRINIDAD
TX1070248,BETHEL ASH WSC HAWN PLANT
MD0050204,CAROLINE ACRES MOBILE HOME PARK
NC0149167,WATERCREST ESTATES MHP
NC0150193,TRILLIUM LINKS & VILLAGE
TX1210063,SOUTH JASPER WSC
TX1290014,FORNEY LAKE WSC
TX1320001,CITY OF JAYTON
TX1330167,SHERMANS MILL
TX1390010,M J C WSC
TX1540001,CITY OF BRADY WATER SYSTEM
TX1550042,ROSS WSC
TX1570023,OSR ESTATES SUBDIVISION
SD4600514,NORTHDALE SANITARY DISTRICT
SD4600878,HANSON RURAL WATER SYSTEM
TX0310021,TOWN OF COMBES
NC0160156,LAMPLIGHTER SOUTH-DANBY
NC0160203,BAHIA BAY S/D
NC0160281,STONE HOLLOW S/D
TX0570031,TOWN OF ADDISON
TX0600012,BEN FRANKLIN WSC
TX0730003,CITY OF ROSEBUD
TX0730004,TRI COUNTY SUD
TX0740038,CITY OF BAILEY
MT0004202,ANTLER RIDGE HOMEOWNERS ASSOCIATION
TX1011219,BRANDYWINE PINES
TX1090033,LAKESHORE WATER SYSTEM 2
TX1100001,CITY OF ANTON
TX1160039,NORTH HUNT SUD
TX1160052,COMBINED CONSUMERS SUD
VA6157400,"WASHINGTON, TOWN OF"
TX1460160,HWY 59 ESTATES
TX1470006,BISTONE MUNICIPAL WATER SUPPLY
TX1680003,CITY OF WESTBROOK
TX1690007,SUNSET WATER SYSTEM
TX1770001,CITY OF ROSCOE
TX1800002,CAL FARLEYS BOYS RANCH
TX1810025,LAKEVIEW ESTATES
TX1820001,CITY OF MINERAL WELLS
TX1820009,NORTH RURAL WSC
TX2040026,LAKE LIVINGSTON COZY FOREST
TX2120006,CITY OF BULLARD
WA5350700,MANCHESTER WATER DISTRICT
TX0360001,CITY OF ANAHUAC
TX0370028,CITY OF NEW SUMMERFIELD
TX0620002,CITY OF NORDHEIM
TX0810018,WARD PRAIRIE WSC
TX0950014,COTTON CENTER WSC
TX0960016,RRA NEWLIN WATER SYSTEM
TX1011553,O ACES MHP
WY5600745,FOX PARK SUBDIVISION
WI1220085,BLOOMINGTON WATERWORKS
AZ0409311,COUNTRY LANE TRAILER PARK
CA1500449,FOURTH STREET WATER SYSTEM
CA1500585,OASIS PROPERTY OWNERS ASSOCIATION
WY5600210,"FRANNIE, TOWN OF"
AR0000062,HARRISON WATERWORKS
AR0000246,MAGNESS WATER ASSOCIATION
AR0000265,SWIFTON WATERWORKS
AR0000147,CONCORD WATER & SEWER PFB OF CRAWFORD CO
AR0000043,CAVE SPRINGS WATERWORKS
AR0000026,BIG FLAT WATERWORKS
AR0000135,SUBIACO CITY WATERWORKS
AR0000189,CONWAY WATER SYSTEM
AR0000357,GARLAND WATERWORKS
AZ0409013,PORTER CREEK DWID
CA0707569,ANGLERS SUBDIVISION 4
AR0000423,DELIGHT WATERWORKS
AR0000623,PERLA WATER ASSOCIATION
AR0000674,RIVERSOUTH RURAL WATER DIST
AR0000790,AR DEPT OF CORRECTION IZARD CO
AR0000873,CRESTWOOD MOBILE HOME PARK
AR0000328,PARIS WATERWORKS
AR0000510,LAVACA WATERWORKS
AK2310803,VILLAGE MOBILE HOME PARK
AK2211198,ANCHORAGE SANDS APARTMENTS
CA3710015,"POWAY, CITY OF"
CA4200612,MEADOWLARK RANCHES MUTUAL WATER COMPANY
CA4200619,SANTA YNEZ RANCHO ESTATES
FL1570479,MOORE CREEK MOUNT CARMEL UTILITIES
FL2150512,HORSESHOE BEACH WTP
FL3420857,MOTOR INN MOTEL AND RV PARK
FL3420904,OAK PARK VILLAGE
FL3421379,"MCINTOSH, TOWN OF"
NC0195119,SKI MOUNTAIN S/D
NC0195128,CRESTVIEW ESTATES S/D
MS0150003,CRYSTAL SPRINGS WATER SERVICE
MS0170006,EUDORA UTILITIES ASSOCIATION
MS0260013,TOWN OF PICKENS
MS0290005,TOWN OF MANTACHIE
MS0410015,CITY OF TUPELO
MS0480007,HAMILTON WATER DISTRICT
MS0490005,TOWN OF KILMICHAEL
MS0610027,STAR WATER COMPANY
MT0000321,ROUNDUP WATER DEPARTMENT
MT0000518,SORREL SPRINGS HOA
MT0004686,GRANDVIEW TRAILER COURT
MT0003012,MISSOULA VILLAGE WEST TR CT
MT0004051,COOL SPRING COLONY
NC0112109,GINGERCAKE ACRES
NC4051007,SMITHFIELD SOUTH WATER DIST
NC4392233,MONTERREY S/D
NC5063024,MOORE CO PUBLIC UTIL-HIDDEN LAKES S/D
NJ1511011,ALL SEASONS MOBILE HOME PARK
ND3400720,NECHE CITY OF
CA1500575,SAN JOAQUIN ESTATES MUTUAL WATER COMPANY
CA1502619,SOUTH DESERT MUTUAL WATER COMPANY
FL1460828,EGLIN WEST/HOUSING
NC0111484,MONTREAT WATER SYSTEM
NC0113181,PINE RIDGE MHP  NO 1
CA5800805,LAKE FRANCIS MUTUAL WATER COMPANY
AR0000242,MINERAL SPRINGS WATERWORKS
AR0000160,PARKIN WATERWORKS
AR0000224,DELAPLAINE WATERWORKS
AR0000264,NEWPORT WATERWORKS
AR0000272,LIBERTY UTILITIES
AR0000497,BAUXITE WATER
AR0000556,STRONG WATERWORKS
AR0000598,PATTERSON WATERWORKS
CA0210001,LAKE ALPINE WATER COMPANY
CA3100058,DUTCH FLAT MUTUAL
ID6030030,LAVA HOT SPRINGS CITY OF
FL6530407,CROFT'S MOBILE HOME PARK
GA1330014,OCONEE HEIGHTS SUBDIVISION
ID7190032,MACKAY CITY OF
ID7220004,ASHTON CITY OF
ID7220051,PARKER CITY OF
ID1110025,SKIN CREEK WATER ASSN
IL1170950,SHIPMAN
ID1280293,ELKHORN RANCH
MI0005355,PIRATES COVE CONDOMINIUMS
IN5283009,PERRYSVILLE WATER WORKS
KY1000043,BRONSTON WATER ASSOCIATON INC
MI0006090,STAMBAUGH TOWNSHIP-WEST BRULE
MI0040264,KENT CITY MOBILE HOME PARK
ME0090110,BANGOR WATER DISTRICT
ME0090860,LINCOLN WATER DISTRICT
KS2008713,JEFFERSON CO RWD 7
KS2017713,SHAWNEE CO RWD 2C
GA1790022,OAKVIEW MOBILE HOME PARK
GA2050001,CAMILLA
MI0001760,"DECKERVILLE, VILLAGE OF"
KS2020510,WILSON CO RWD 10
MS0120018,HARMONY WATER ASSOCIATION #2
MS0150005,TOWN OF GEORGETOWN
MS0160002,CITY OF COLLINS
MS0170010,HORN LAKE WATER ASSOCIATION
MS0230067,PEARLINGTON WATER AND SEWER DISTRICT
MT0001079,HAMILTON MOBILE VILLAGE
NC0181050,CONCORD COMM WATER SYSTEM
NC0188104,CONNESTEE FALLS
NC0304012,ANSONVILLE WATER SYSTEM
NC0319010,"SILER CITY, TOWN OF"
NC0326010,FAYETTEVILLE PUBLIC WORKS COMM
NH1851020,PEU/WHISPERING WINDS
MS0310007,LOUIN WATER WORKS
MS0350023,NW KEMPER W/A #3-KYNARD
NC0440030,"WALSTONBURG, TOWN OF"
NC0442028,"LITTLETON, TOWN OF"
NC0446015,"MURFREESBORO, TOWN OF"
NC0459010,"WILLIAMSTON, TOWN OF"
NC0201010,"BURLINGTON, CITY OF"
NC0201025,"ELON, TOWN OF"
NC0201035,VILLAGE OF ALAMANCE
NC0201141,HOLLY TREE VILLAGE
NC0234191,ABINGTON S/D
NC0353101,CAROLINA TRACE WATER SYSTEM
MS0510012,NORTH DECATUR W/A #1
MT0004568,BRANCO COURT
MT0004687,RIVERS EDGE MOBILE HOME PARK   GRT FLS
MT0004698,WOODS BAY WATER AND SEWER DISTRICT
MT0004831,COBBLESTONE COURT
NC0309020,"CLARKTON, TOWN OF"
NC0150181,CONTINENTAL CLIFFS
NC0156105,LITTLE SWITZERLAND COMM ASSOC
NC0156133,MARION MOOSE LODGE-MOUNTAIN
NC0157108,RIVERBEND ESTATES
MS0540008,HEBRON WATER ASSOCIATION
MS0620008,LAKE WATER WORKS
MS0670010,ROME WATER SYSTEM
NC0474030,"BETHEL, TOWN OF"
NE3102302,"BRUNO, VILLAGE OF"
NE3104102,"ARNOLD, VILLAGE OF"
NE3114902,"BASSETT, CITY OF"
NC0383015,"GIBSON, TOWN OF"
NH0771020,KINGS GRANT
NH0861010,FREEDOM VILLAGE WATER PRECINCT
MS0770001,BUCKATUNNA WATER ASSOCIATION
NC0105108,JEFFERSON LANDING
NC0106422,GRANDFATHER HOME FOR CHILDREN
NC0112080,BURKE CO-AIRPORT RHODHISS
NC0112426,SOUTH MOUNTAIN CHILDRENS HOME
NC0114035,"RHODHISS, TOWN OF"
NC0160168,REEDY CREEK MHP
MS0810007,TOWN OF OAKLAND
MS0820008,HILTON HEIGHTS WATER ASSN #1
MT0000199,DENTON  TOWN OF
MT0000297,NASHUA  TOWN OF
NC3076010,PIEDMONT TRIAD REGIONAL
PA2080034,WYALUSING MUNICIPAL AUTHORITY
NY5310720,PINE TREE MHP
NJ1512001,LACEY TWP MUA
OR4100064,"ATHENA, CITY OF"
OR4100544,"MOUNT ANGEL, CITY OF"
OR4100586,ODELL WATER COMPANY
OR4100722,HILAND WC - BOULDER CREEK
NC2036026,MCADENVILLE CROSSROADS
OR4100602,GUPTIL SUBDIVISION
OR4100867,CHENOWITH PUD
OR4100911,TOOLEY WATER DISTRICT
OH2301112,LITHOPOLIS VILLAGE PWS
OH7900612,MIDVALE VILLAGE PWS
PA1150168,CAMPHILL VILLAGE KIMBERTON HLS
OR4101402,RINK CREEK WATER DISTRICT
OR4105114,DEER ISLAND HEIGHTS WS
OR4105946,EVERGREEN MEADOWS WTR IMPROV DIST
NH0413020,CONNECTICUT RIVER MHP
NH1672020,COPPLE CROWN VILLAGE DISTRICT
NH1932120,CROSS RIDGE ESTATES
NH2082070,MILL PINE VILLAGE
NH2232090,STRATHAM WOODS
NH2312030,WHITE LAKE ESTATES
NH2542010,PEU/GOLDEN BROOK
AR0000069,CLEVELAND CO RURAL WATER USERS ASSOC
AR0000087,GURDON WATERWORKS
AR0000091,PEACH ORCHARD WATERWORKS
AR0000155,TURRELL WATER WORKS
AR0000171,DUMAS WATERWORKS
AR0000276,JEFFERSON-SAMPLES-DEXTER WATER
AR0000008,DEWITT WATERWORKS
AR0000167,ARKANSAS CITY WATERWORKS
AR0000038,BEAVER WATER DISTRICT
AR0000053,PEA RIDGE WATERWORKS
AR0000056,SILOAM SPRINGS WATERWORKS
AR0000186,TILLAR WATERWORKS
AR0000067,HERMITAGE WATERWORKS
AR0000267,GRUBBS WATERWORKS
AR0000319,YORKTOWN WATER ASSOCIATION
AR0000361,LUXORA WATERWORKS
AR0000405,STEPHENS WATERWORKS
AR0000427,HEAFER-BLACK OAK WATER ASSOC
AR0000636,FRENCHPORT WATER ASSOCIATION
NH0203070,GRANITE STATE CAMPGROUND
NC0424075,"BOARDMAN, TOWN OF"
NC0431015,"WARSAW, TOWN OF"
NC0433010,"TARBORO, TOWN OF"
NC1045001,CLEAR CREEK MEADOWS S/D
NJ1702001,ELMER BORO W DEPT
NJ1904003,FOREST LAKES W CO
NV0000005,ALAMO SEWER AND WATER GID
NY0600356,CASSADAGA VILLAGE
OH0601012,NEW KNOXVILLE VILLAGE
OH0801511,SARDINIA VILLAGE PWS
OR4100457,LAKE OSWEGO MUNICIPAL WATER
OH4102512,STRATTON  PWS
OH4102712,TILTONSVILLE PWS
OH6602303,"PIKE WATER, INC.-ROSS 3 PWS"
NY5430073,MEADOWBROOK APARTMENTS
PA3480089,HERITAGE VILLAGE MHP
OR4100262,"DUNDEE, CITY OF"
PA4290004,BELFAST TWP MUNI AUTH
OR4100491,"LOSTINE, CITY OF"
OR4100594,CLACKAMAS RIVER WATER - CLAIRMONT
OR4100810,HARMONY ACRES MOBILE PARK
OR4100953,"WILLAMINA, CITY OF"
OR4101016,HILAND WC - COLLEGE PARK
OR4101075,FALCON HEIGHTS
OR4101131,SHADY COVE MHP
OR4101496,"LA PINE, CITY OF"
PA3060131,SK PROPERTIES LP MISTY MEADOWS
PA3480028,LCA CLEARVIEW FARM ESTATES DIV
PA4410169,VALI-VIEW MOBILE HOME PARK
PA4410174,LCWSA VILLAGE WATER
PA4470015,PEPPER HILLS MOBILE HOME PARK
PA5030002,DAYTON MUNI WATER DEPT
PA5040051,LITTLE CREEK ESTATES M H P
PA5100049,MARS BOROUGH WATER WORKS
NY1200264,HALCOTTSVILLE WATER DISTRICT NO. 1
OR4100394,IDANHA CITY WATER
NC1081016,DANIEL MORGAN WTR DISTRICT-NC
OH2500612,COUNTRY SIDE MOBILE HOME
PA5260043,SPRING VALLEY
PA7010006,HILLSIDE REST HOME INC
PA7380019,LAKESIDE MHP
SC2010001,WINNSBORO TOWN OF (2010001)
SC2410002,NINETY SIX CPW (SC2410002)
GA1650001,PERKINS WATER AUTHORITY
GA2110010,BLUE SPRINGS S/D
GA2190045,ELDER HEIGHTS SUBDIVISION
GA2930054,STAGECOACH ESTATES
IL0710050,BIGGSVILLE
FL6090828,HOMOSASSA SPECIAL WATER DISTRICT
IL1530300,PULASKI
IL1570010,EGYPTIAN WATER COMPANY
IL2035100,LOW POINT WATER DISTRICT
ID1090223,SWAN SHORES II
ID2350042,VIEW POINT SUBDIVISION
ID4200032,MOUNTAIN HOME CITY OF
ID5320005,RICHFIELD CITY OF
ID5340022,WAYSIDE ESTATES
